,id,sex,birthday,age,agegrp,acquire_kkh,acquire_kkh2,loss_kkh,loss_kkh2,vis_prob,vis_prob2,react_prob,priority,past1,past2,past3,past4,past5,qty,receipt,segment,rm
1355,19728,female,1951/8/20,67,65-69,2013/4/1,2013,,,0.289501726,0.25-0.29,0.082363365,1472.0,0.0,1.0,0.0,0.0,1.0,2.0,2,C,0
1357,47978,female,1948/12/24,70,65-69,2002/12/1,2002,,,0.275014662,0.25-0.29,0.096167128,1474.0,0.0,1.0,1.0,0.0,0.0,2.0,2,B,0
1359,36839,female,1947/6/11,71,70-74,2002/4/11,2002,,,0.26817349,0.25-0.29,0.102246936,1476.0,0.0,1.0,0.0,1.0,0.0,2.0,2,A,0
1361,5475,female,1971/6/28,47,45-49,1994/1/15,1994,,,0.266338494,0.25-0.29,0.102128007,1479.0,0.0,1.0,0.0,1.0,0.0,2.0,0,C,0
1362,10006,female,1948/3/4,71,70-74,1964/12/15,1964,,,0.280069561,0.25-0.29,0.08590475300000001,1482.0,0.0,1.0,0.0,0.0,0.0,1.0,0,C,0
1363,38990,female,1948/6/4,70,65-69,1998/8/1,1998,,,0.26419428300000003,0.25-0.29,0.099940397,1485.0,0.0,1.0,1.0,0.0,1.0,3.0,1,B,0
1364,4080,female,1963/5/26,55,50-54,1986/2/1,1986,,,0.277227913,0.25-0.29,0.08568172199999999,1486.0,0.0,1.0,0.0,0.0,0.0,1.0,0,B,0
1365,51267,female,1973/10/16,45,40-44,2015/6/1,2015,,,0.277062967,0.25-0.29,0.08566877,1487.0,0.0,1.0,0.0,0.0,0.0,1.0,0,B,0
1366,133330,male,1949/3/3,70,65-69,2011/1/1,2011,,,0.267022759,0.25-0.29,0.095588967,1488.0,0.0,1.0,1.0,0.0,0.0,2.0,2,C,0
1367,51265,male,1974/12/21,44,40-44,2013/4/11,2013,,,0.266483045,0.25-0.29,0.095549769,1489.0,0.0,1.0,1.0,0.0,0.0,2.0,1,A,0
1368,121236,female,1949/4/15,69,65-69,2015/4/1,2015,,,0.265695738,0.25-0.29,0.095492554,1490.0,0.0,1.0,1.0,0.0,0.0,2.0,2,B,0
1369,359018,male,1963/1/25,56,55-59,2004/10/1,2004,,,0.274742753,0.25-0.29,0.08548650199999999,1492.0,0.0,1.0,0.0,0.0,0.0,1.0,2,D,0
1370,10161,female,1947/8/6,71,70-74,2007/7/31,2007,,,0.278020426,0.25-0.29,0.081451534,1493.0,0.0,1.0,0.0,0.0,1.0,2.0,0,B,0
1372,7062,female,1944/12/17,74,70-74,2002/8/1,2002,,,0.27262269,0.25-0.29,0.08531984,1499.0,0.0,1.0,0.0,0.0,0.0,1.0,2,B,0
1373,21572,female,1946/1/1,73,70-74,2010/4/1,2010,,,0.252698962,0.25-0.29,0.101233931,1505.0,0.0,1.0,0.0,1.0,0.0,2.0,2,D,0
1375,41755,male,1948/7/8,70,65-69,2014/10/1,2014,,,0.267603387,0.25-0.29,0.084924834,1507.0,0.0,1.0,0.0,0.0,0.0,1.0,2,B,0
1379,9011732,male,1962/2/24,57,55-59,2015/6/11,2015,,,0.265403353,0.25-0.29,0.084751514,1511.0,0.0,1.0,0.0,0.0,0.0,1.0,0,B,0
1381,52253,female,1948/4/11,70,65-69,2004/4/13,2004,,,0.250064788,0.25-0.29,0.098972411,1514.0,0.0,1.0,1.0,0.0,1.0,3.0,2,A,0
1382,313626,male,1945/4/11,73,70-74,2002/4/1,2002,,,0.249456659,0.2-0.24000000000000002,0.098930378,1515.0,0.0,1.0,1.0,0.0,1.0,3.0,2,A,0
1383,3282,male,1946/1/30,73,70-74,2013/2/1,2013,,,0.24693508100000006,0.2-0.24000000000000002,0.100850895,1517.0,0.0,1.0,0.0,1.0,0.0,2.0,2,D,0
1384,110353,male,1946/3/22,73,70-74,1984/10/16,1984,,,0.262876803,0.25-0.29,0.084552339,1519.0,0.0,1.0,0.0,0.0,0.0,1.0,1,A,0
1386,361864,female,1946/1/2,73,70-74,2005/1/1,2005,,,0.247677866,0.2-0.24000000000000002,0.098996515,1521.0,0.0,1.0,0.0,1.0,1.0,3.0,2,A,0
1387,17140,male,1944/9/30,74,70-74,1997/11/1,1997,,,0.253818139,0.25-0.29,0.092847943,1522.0,0.0,1.0,1.0,1.0,1.0,4.0,2,A,0
1389,27940,female,1948/8/25,70,65-69,2008/8/16,2008,,,0.245809037,0.2-0.24000000000000002,0.100775712,1524.0,0.0,1.0,0.0,1.0,0.0,2.0,2,C,0
1392,27773,male,1965/2/21,54,50-54,2004/2/28,2004,,,0.25875148800000003,0.25-0.29,0.084226837,1533.0,0.0,1.0,0.0,0.0,0.0,1.0,2,D,0
1393,19940,female,1949/10/9,69,65-69,2005/2/24,2005,,,0.277308903,0.25-0.29,0.065631075,1534.0,0.0,0.0,1.0,0.0,0.0,1.0,0,B,0
1394,1296,female,1948/10/10,70,65-69,2004/4/1,2004,,,0.243657539,0.2-0.24000000000000002,0.098718191,1535.0,0.0,1.0,0.0,1.0,1.0,3.0,2,B,0
1398,37363,female,1963/4/6,55,50-54,1988/2/29,1988,,,0.255906696,0.25-0.29,0.084002171,1542.0,0.0,1.0,0.0,0.0,0.0,1.0,1,B,0
1399,9005235,male,1945/11/20,73,70-74,2014/4/16,2014,,,0.255132617,0.25-0.29,0.083941011,1544.0,0.0,1.0,0.0,0.0,0.0,1.0,2,A,0
1400,7019,female,1947/6/17,71,70-74,1960/6/1,1960,,,0.25502183100000003,0.25-0.29,0.083932257,1545.0,0.0,1.0,0.0,0.0,0.0,1.0,1,B,0
1401,17546,male,1947/6/6,71,70-74,2015/4/1,2015,,,0.244820558,0.2-0.24000000000000002,0.093961202,1546.0,0.0,1.0,1.0,0.0,0.0,2.0,1,D,0
1402,3759,female,1946/10/15,72,70-74,2009/4/1,2009,,,0.24010707,0.2-0.24000000000000002,0.098471316,1547.0,0.0,1.0,0.0,1.0,1.0,3.0,2,D,0
1404,28614,female,1946/5/6,72,70-74,2002/7/11,2002,,,0.237427101,0.2-0.24000000000000002,0.100212509,1552.0,0.0,1.0,0.0,1.0,0.0,2.0,2,D,0
1405,48629,female,1962/1/14,57,55-59,2015/3/31,2015,,,0.253677931,0.25-0.29,0.083826045,1553.0,0.0,1.0,0.0,0.0,0.0,1.0,0,A,0
1406,359468,male,1945/3/19,74,70-74,2005/4/1,2005,,,0.236829805,0.2-0.24000000000000002,0.100172138,1555.0,0.0,1.0,0.0,1.0,0.0,2.0,0,B,0
1407,24426,female,1949/1/19,70,65-69,2006/5/11,2006,,,0.253043644,0.25-0.29,0.083775904,1558.0,0.0,1.0,0.0,0.0,0.0,1.0,2,C,0
1408,1036,female,1953/8/13,65,60-64,2013/11/21,2013,,,0.258568628,0.25-0.29,0.078222171,1559.0,0.0,0.0,1.0,1.0,0.0,2.0,1,D,0
1409,319008,male,1950/10/13,68,65-69,1972/10/27,1972,,,0.256919827,0.25-0.29,0.079032459,1560.0,0.0,0.0,1.0,1.0,1.0,3.0,2,B,0
1410,133991,female,1946/8/1,72,70-74,1966/6/18,1966,,,0.243157201,0.2-0.24000000000000002,0.0920471,1561.0,0.0,1.0,1.0,1.0,1.0,4.0,2,B,0
1411,364178,female,1971/4/26,47,45-49,2015/6/1,2015,,,0.251207074,0.25-0.29,0.083630678,1562.0,0.0,1.0,0.0,0.0,0.0,1.0,1,D,0
1414,11251,female,1948/5/20,70,65-69,2010/5/1,2010,,,0.25478237600000003,0.25-0.29,0.07960212,1565.0,0.0,1.0,0.0,0.0,1.0,2.0,1,C,0
1415,6797,female,1944/11/18,74,70-74,2003/4/1,2003,,,0.241997304,0.2-0.24000000000000002,0.091959615,1566.0,0.0,1.0,1.0,1.0,1.0,4.0,0,A,0
1417,51755,female,1968/3/16,51,50-54,2015/10/1,2015,,,0.250214832,0.25-0.29,0.083552192,1568.0,0.0,1.0,0.0,0.0,0.0,1.0,1,A,0
1418,13536,male,1961/3/13,58,55-59,1998/4/1,1998,,,0.2497084,0.2-0.24000000000000002,0.08351212599999999,1569.0,0.0,1.0,0.0,0.0,0.0,1.0,2,A,0
1419,20756,male,1948/2/26,71,70-74,2010/4/1,2010,,,0.253458645,0.25-0.29,0.079496665,1570.0,0.0,1.0,0.0,0.0,1.0,2.0,2,C,0
1420,27066,female,1948/2/5,71,70-74,1992/6/7,1992,,,0.234459615,0.2-0.24000000000000002,0.098076581,1571.0,0.0,1.0,0.0,1.0,1.0,3.0,2,A,0
1421,24568,female,1946/7/9,72,70-74,2003/9/11,2003,,,0.234631061,0.2-0.24000000000000002,0.097896522,1572.0,0.0,1.0,1.0,0.0,1.0,3.0,2,B,0
1422,24654,female,1947/1/1,72,70-74,2007/4/1,2007,,,0.240452183,0.2-0.24000000000000002,0.09184297,1573.0,0.0,1.0,1.0,1.0,1.0,4.0,2,D,0
1423,339585,female,1947/12/3,71,70-74,2016/4/1,2016,,,0.248585638,0.2-0.24000000000000002,0.083423285,1574.0,0.0,1.0,0.0,0.0,0.0,1.0,0,D,0
1426,115881,male,1952/1/3,67,65-69,2003/4/1,2003,,,0.25342337,0.25-0.29,0.07781208099999999,1578.0,0.0,0.0,1.0,1.0,0.0,2.0,2,C,0
1427,27966,female,1945/2/21,74,70-74,2005/3/1,2005,,,0.239114145,0.2-0.24000000000000002,0.091741863,1579.0,0.0,1.0,1.0,1.0,1.0,4.0,2,D,0
1428,7885,male,1949/12/11,69,65-69,2005/7/21,2005,,,0.252809819,0.25-0.29,0.077763181,1580.0,0.0,0.0,1.0,1.0,0.0,2.0,0,D,0
1429,106872,female,1948/1/25,71,70-74,2005/4/1,2005,,,0.246996733,0.2-0.24000000000000002,0.083297521,1583.0,0.0,1.0,0.0,0.0,0.0,1.0,2,B,0
1430,403448,female,1948/3/19,71,70-74,2009/4/11,2009,,,0.231512709,0.2-0.24000000000000002,0.097869622,1585.0,0.0,1.0,0.0,1.0,1.0,3.0,2,A,0
1431,341660,male,1953/2/6,66,65-69,2014/4/1,2014,,,0.251567863,0.25-0.29,0.077664198,1586.0,0.0,0.0,1.0,1.0,0.0,2.0,2,B,0
1432,9011478,male,1947/10/20,71,70-74,2014/4/1,2014,,,0.235630137,0.2-0.24000000000000002,0.093278722,1587.0,0.0,1.0,1.0,0.0,0.0,2.0,2,A,0
1433,54121,male,1948/11/26,70,65-69,2003/12/10,2003,,,0.230129703,0.2-0.24000000000000002,0.098462649,1588.0,0.0,1.0,1.0,1.0,0.0,3.0,2,C,0
1434,338519,male,1948/12/13,70,65-69,2012/4/1,2012,,,0.248519194,0.2-0.24000000000000002,0.079103103,1590.0,0.0,1.0,0.0,0.0,1.0,2.0,0,D,0
1435,50526,female,1967/10/2,51,50-54,2013/3/31,2013,,,0.244459367,0.2-0.24000000000000002,0.083096596,1591.0,0.0,1.0,0.0,0.0,0.0,1.0,0,B,0
1436,407800,female,1951/11/24,67,65-69,2013/5/29,2013,,,0.249794363,0.2-0.24000000000000002,0.077522856,1592.0,0.0,0.0,1.0,1.0,0.0,2.0,2,B,0
1438,21634,female,1945/10/26,73,70-74,2008/3/24,2008,,,0.235341889,0.2-0.24000000000000002,0.091456342,1594.0,0.0,1.0,1.0,1.0,1.0,4.0,2,D,0
1439,52751,female,1947/4/2,71,70-74,2007/4/1,2007,,,0.235155823,0.2-0.24000000000000002,0.091442241,1595.0,0.0,1.0,1.0,1.0,1.0,4.0,2,A,0
1440,27615,female,1949/10/15,69,65-69,2003/3/11,2003,,,0.260600417,0.25-0.29,0.064350455,1597.0,0.0,0.0,1.0,0.0,0.0,1.0,2,B,0
1441,2583,male,1972/10/5,46,45-49,2013/11/1,2013,,,0.241731924,0.2-0.24000000000000002,0.08288050400000001,1598.0,0.0,1.0,0.0,0.0,0.0,1.0,0,B,0
1442,9012752,male,1955/2/2,64,60-64,2001/10/21,2001,,,0.247279075,0.2-0.24000000000000002,0.077322406,1599.0,0.0,0.0,1.0,1.0,0.0,2.0,2,D,0
1445,9002238,male,1948/11/7,70,65-69,2014/7/1,2014,,,0.224223902,0.2-0.24000000000000002,0.099312975,1602.0,0.0,1.0,0.0,1.0,0.0,2.0,2,C,0
1446,25386,female,1946/8/11,72,70-74,2008/1/1,2008,,,0.224193886,0.2-0.24000000000000002,0.099310914,1603.0,0.0,1.0,0.0,1.0,0.0,2.0,2,C,0
1447,13101,male,1951/12/10,67,65-69,2014/12/1,2014,,,0.259200829,0.25-0.29,0.064243621,1604.0,0.0,0.0,1.0,0.0,0.0,1.0,2,B,0
1448,35742,female,1948/10/7,70,65-69,2015/4/1,2015,,,0.240179474,0.2-0.24000000000000002,0.082757453,1605.0,0.0,1.0,0.0,0.0,0.0,1.0,1,B,0
1449,30195,female,1948/11/10,70,65-69,2014/4/1,2014,,,0.240077981,0.2-0.24000000000000002,0.082749407,1606.0,0.0,1.0,0.0,0.0,0.0,1.0,2,A,0
1450,19834,female,1949/7/9,69,65-69,2015/4/11,2015,,,0.258316282,0.25-0.29,0.064176138,1607.0,0.0,0.0,1.0,0.0,0.0,1.0,2,B,0
1452,25478,female,1969/5/2,49,45-49,1993/5/1,1993,,,0.239385187,0.2-0.24000000000000002,0.082694482,1610.0,0.0,1.0,0.0,0.0,0.0,1.0,0,A,0
1453,6108,female,1954/12/5,64,60-64,2009/7/1,2009,,,0.244556499,0.2-0.24000000000000002,0.077105455,1611.0,0.0,0.0,1.0,1.0,0.0,2.0,1,B,0
1454,5936,female,1948/8/22,70,65-69,2014/10/1,2014,,,0.228829452,0.2-0.24000000000000002,0.092770655,1612.0,0.0,1.0,1.0,0.0,0.0,2.0,2,C,0
1455,24934,female,1945/6/27,73,70-74,1966/10/3,1966,,,0.230295835,0.2-0.24000000000000002,0.09107334,1614.0,0.0,1.0,1.0,1.0,1.0,4.0,1,D,0
1456,9005787,male,1946/3/25,73,70-74,2010/4/1,2010,,,0.222931907,0.2-0.24000000000000002,0.097959048,1617.0,0.0,1.0,1.0,1.0,0.0,3.0,2,B,0
1457,119297,female,1949/3/1,70,65-69,2007/3/31,2007,,,0.229844787,0.2-0.24000000000000002,0.091039047,1618.0,0.0,1.0,1.0,1.0,1.0,4.0,2,D,0
1458,352530,male,1970/4/8,48,45-49,2012/3/23,2012,,,0.238079894,0.2-0.24000000000000002,0.082590978,1619.0,0.0,1.0,0.0,0.0,0.0,1.0,0,B,0
1459,15954,male,1948/8/3,70,65-69,2009/1/14,2009,,,0.222058098,0.2-0.24000000000000002,0.097897638,1620.0,0.0,1.0,1.0,1.0,0.0,3.0,2,C,0
1460,20627,male,1945/12/9,73,70-74,2011/1/1,2011,,,0.237171186,0.2-0.24000000000000002,0.082518906,1622.0,0.0,1.0,0.0,0.0,0.0,1.0,2,D,0
1461,2256,male,1948/11/26,70,65-69,2011/11/1,2011,,,0.227969721,0.2-0.24000000000000002,0.090896383,1624.0,0.0,1.0,1.0,1.0,1.0,4.0,0,B,0
1462,407540,female,1975/7/17,43,40-44,2013/3/24,2013,,,0.235675933,0.2-0.24000000000000002,0.082400289,1626.0,0.0,1.0,0.0,0.0,0.0,1.0,0,C,0
1463,16771,female,1952/6/20,66,65-69,2012/7/1,2012,,,0.254060459,0.25-0.29,0.063851845,1628.0,0.0,0.0,1.0,0.0,0.0,1.0,2,A,0
1464,924,female,1949/8/27,69,65-69,2000/4/16,2000,,,0.24094398600000005,0.2-0.24000000000000002,0.076817626,1629.0,0.0,0.0,1.0,1.0,0.0,2.0,2,D,0
1465,6423,male,1948/5/14,70,65-69,2014/6/1,2014,,,0.234953344,0.2-0.24000000000000002,0.082342956,1631.0,0.0,1.0,0.0,0.0,0.0,1.0,2,C,0
1466,44007,female,1947/11/29,71,70-74,1999/3/26,1999,,,0.233300901,0.2-0.24000000000000002,0.082211817,1638.0,0.0,1.0,0.0,0.0,0.0,1.0,0,C,0
1467,54935,male,1946/10/5,72,70-74,2008/3/21,2008,,,0.233229729,0.2-0.24000000000000002,0.082206168,1639.0,0.0,1.0,0.0,0.0,0.0,1.0,1,C,0
1468,45285,male,1964/9/28,54,50-54,1995/8/1,1995,,,0.232666673,0.2-0.24000000000000002,0.082161475,1640.0,0.0,1.0,0.0,0.0,0.0,1.0,1,C,0
1470,14862,male,1949/12/29,69,65-69,1989/7/27,1989,,,0.236144868,0.2-0.24000000000000002,0.07737672400000001,1643.0,0.0,0.0,1.0,1.0,1.0,3.0,2,C,0
1471,49253,female,1976/5/8,42,40-44,2004/12/15,2004,,,0.231266864,0.2-0.24000000000000002,0.082050345,1644.0,0.0,1.0,0.0,0.0,0.0,1.0,2,B,0
1472,51971,female,1972/4/3,46,45-49,2005/2/24,2005,,,0.231266864,0.2-0.24000000000000002,0.082050345,1645.0,0.0,1.0,0.0,0.0,0.0,1.0,0,B,0
1473,351780,male,1955/1/8,64,60-64,1989/11/21,1989,,,0.24939614,0.2-0.24000000000000002,0.063497182,1647.0,0.0,0.0,1.0,0.0,0.0,1.0,2,B,0
1476,350740,female,1948/5/27,70,65-69,1971/4/27,1971,,,0.230462907,0.2-0.24000000000000002,0.081986509,1650.0,0.0,1.0,0.0,0.0,0.0,1.0,2,B,0
1477,25745,female,1953/4/11,65,60-64,2012/4/1,2012,,,0.235802631,0.2-0.24000000000000002,0.076408081,1651.0,0.0,0.0,1.0,1.0,0.0,2.0,1,A,0
1479,25850,female,1945/8/26,73,70-74,2005/4/29,2005,,,0.214461757,0.2-0.24000000000000002,0.097361345,1653.0,0.0,1.0,1.0,1.0,0.0,3.0,2,B,0
1480,107110,male,1965/2/9,54,50-54,2008/4/1,2008,,,0.228492999,0.2-0.24000000000000002,0.081830058,1656.0,0.0,1.0,0.0,0.0,0.0,1.0,0,C,0
1481,10827,female,1944/8/5,74,70-74,2006/6/16,2006,,,0.211692097,0.2-0.24000000000000002,0.097164741,1660.0,0.0,1.0,1.0,1.0,0.0,3.0,1,D,0
1482,53933,male,1946/5/25,72,70-74,2011/6/1,2011,,,0.226662012,0.2-0.24000000000000002,0.08168459900000001,1661.0,0.0,1.0,0.0,0.0,0.0,1.0,2,C,0
1483,19113,female,1945/6/13,73,70-74,2006/6/1,2006,,,0.209777691,0.2-0.24000000000000002,0.098312191,1663.0,0.0,1.0,0.0,1.0,0.0,2.0,2,C,0
1484,54936,female,1947/9/9,71,70-74,2008/3/21,2008,,,0.226125292,0.2-0.24000000000000002,0.081641954,1667.0,0.0,1.0,0.0,0.0,0.0,1.0,2,A,0
1485,1741,male,1948/11/28,70,65-69,2010/9/1,2010,,,0.225744747,0.2-0.24000000000000002,0.081611715,1669.0,0.0,1.0,0.0,0.0,0.0,1.0,2,D,0
1486,24160,female,1952/3/22,67,65-69,2004/4/1,2004,,,0.228578081,0.2-0.24000000000000002,0.076773803,1674.0,0.0,0.0,1.0,1.0,1.0,3.0,1,D,0
1488,337096,male,1947/6/27,71,70-74,2008/8/1,2008,,,0.223206397,0.2-0.24000000000000002,0.081409973,1677.0,0.0,1.0,0.0,0.0,0.0,1.0,2,C,0
1489,41512,female,1964/6/23,54,50-54,2013/10/31,2013,,,0.222929366,0.2-0.24000000000000002,0.081387951,1678.0,0.0,1.0,0.0,0.0,0.0,1.0,0,C,0
1491,138347,female,1946/4/2,72,70-74,1967/4/1,1967,,,0.207688604,0.2-0.24000000000000002,0.096172863,1680.0,0.0,1.0,0.0,1.0,1.0,3.0,2,D,0
1492,17271,female,1949/1/7,70,65-69,1999/10/1,1999,,,0.213998699,0.2-0.24000000000000002,0.08982847,1681.0,0.0,1.0,1.0,1.0,1.0,4.0,1,D,0
1494,16029,male,1948/3/14,71,70-74,2015/4/16,2015,,,0.221620022,0.2-0.24000000000000002,0.081283857,1683.0,0.0,1.0,0.0,0.0,0.0,1.0,1,A,0
1495,15267,male,1950/1/6,69,65-69,2010/2/16,2010,,,0.227031363,0.2-0.24000000000000002,0.075709729,1685.0,0.0,0.0,1.0,1.0,0.0,2.0,2,D,0
1496,38901,female,1955/5/9,63,60-64,2013/4/11,2013,,,0.239910475,0.2-0.24000000000000002,0.062778415,1686.0,0.0,0.0,1.0,0.0,0.0,1.0,0,B,0
1497,23141,female,1944/11/4,74,70-74,2003/7/2,2003,,,0.211202614,0.2-0.24000000000000002,0.091442478,1687.0,0.0,1.0,1.0,0.0,0.0,2.0,2,B,0
1498,5994,male,1977/2/10,42,40-44,2005/8/11,2005,,,0.221235637,0.2-0.24000000000000002,0.081253294,1688.0,0.0,1.0,0.0,0.0,0.0,1.0,1,C,0
1499,118323,male,1949/2/21,70,65-69,1999/8/1,1999,,,0.205424305,0.2-0.24000000000000002,0.096717763,1689.0,0.0,1.0,1.0,1.0,0.0,3.0,2,D,0
1501,38712,male,1952/8/4,66,65-69,2012/11/30,2012,,,0.238546791,0.2-0.24000000000000002,0.062675365,1692.0,0.0,0.0,1.0,0.0,0.0,1.0,0,D,0
1503,16230,female,1947/8/27,71,70-74,1969/4/19,1969,,,0.219656975,0.2-0.24000000000000002,0.08112776,1694.0,0.0,1.0,0.0,0.0,0.0,1.0,2,B,0
1504,30537,male,1948/2/9,71,70-74,2011/12/21,2011,,,0.211091309,0.2-0.24000000000000002,0.089605189,1695.0,0.0,1.0,1.0,1.0,1.0,4.0,1,D,0
1506,21886,male,1946/8/17,72,70-74,2008/4/11,2008,,,0.218761311,0.2-0.24000000000000002,0.081056527,1698.0,0.0,1.0,0.0,0.0,0.0,1.0,2,C,0
1507,50447,female,1949/9/6,69,65-69,2009/7/26,2009,,,0.223482023,0.2-0.24000000000000002,0.07542728900000001,1701.0,0.0,0.0,1.0,1.0,0.0,2.0,2,C,0
1509,8445,female,1952/2/14,67,65-69,2014/4/11,2014,,,0.236156379,0.2-0.24000000000000002,0.06249490000000001,1703.0,0.0,0.0,1.0,0.0,0.0,1.0,2,B,0
1510,24013,female,1944/8/15,74,70-74,2014/6/11,2014,,,0.217674147,0.2-0.24000000000000002,0.080970054,1704.0,0.0,1.0,0.0,0.0,0.0,1.0,2,A,0
1512,37605,male,1947/5/13,71,70-74,2014/2/26,2014,,,0.200911306,0.2-0.24000000000000002,0.097689797,1706.0,0.0,1.0,0.0,1.0,0.0,2.0,2,A,0
1514,54961,female,1953/6/5,65,60-64,2004/10/28,2004,,,0.235193812,0.2-0.24000000000000002,0.062422293,1712.0,0.0,0.0,1.0,0.0,0.0,1.0,2,C,0
1515,54280,male,1949/12/15,69,65-69,2017/4/1,2017,,,0.234986858,0.2-0.24000000000000002,0.062406687,1714.0,0.0,0.0,1.0,0.0,0.0,1.0,2,A,0
1516,21936,male,1977/3/24,42,40-44,2009/8/11,2009,,,0.216338125,0.2-0.24000000000000002,0.080863772,1715.0,0.0,1.0,0.0,0.0,0.0,1.0,1,C,0
1517,145003,male,1947/1/2,72,70-74,2013/4/11,2013,,,0.199533793,0.15000000000000002-0.19000000000000003,0.097592561,1716.0,0.0,1.0,0.0,1.0,0.0,2.0,2,D,0
1519,35747,male,1977/1/30,42,40-44,2016/9/27,2016,,,0.214904384,0.2-0.24000000000000002,0.080749698,1721.0,0.0,1.0,0.0,0.0,0.0,1.0,1,C,0
1520,23269,female,1946/12/3,72,70-74,1970/2/20,1970,,,0.214845555,0.2-0.24000000000000002,0.080745017,1722.0,0.0,1.0,0.0,0.0,0.0,1.0,2,B,0
1521,1545,female,1948/6/18,70,65-69,2008/5/1,2008,,,0.214603383,0.2-0.24000000000000002,0.080725748,1724.0,0.0,1.0,0.0,0.0,0.0,1.0,0,C,0
1522,1116,female,1949/12/31,69,65-69,2010/3/19,2010,,,0.243503007,0.2-0.24000000000000002,0.051190829000000014,1728.0,0.0,0.0,0.0,1.0,0.0,1.0,2,B,0
1523,118331,female,1948/6/30,70,65-69,1999/10/1,1999,,,0.197703289,0.15000000000000002-0.19000000000000003,0.096163326,1731.0,0.0,1.0,1.0,1.0,0.0,3.0,2,D,0
1524,8944,female,1957/1/2,62,60-64,2012/12/20,2012,,,0.21761445,0.2-0.24000000000000002,0.075900676,1732.0,0.0,0.0,1.0,1.0,1.0,3.0,0,A,0
1526,13972,male,1949/9/18,69,65-69,2010/7/22,2010,,,0.230875475,0.2-0.24000000000000002,0.062097007,1734.0,0.0,0.0,1.0,0.0,0.0,1.0,2,B,0
1529,37476,female,1953/2/27,66,65-69,2013/5/1,2013,,,0.217097284,0.2-0.24000000000000002,0.074919486,1738.0,0.0,0.0,1.0,1.0,0.0,2.0,1,B,0
1531,15649,male,1951/2/26,68,65-69,2014/4/11,2014,,,0.229421327,0.2-0.24000000000000002,0.06198763700000001,1741.0,0.0,0.0,1.0,0.0,0.0,1.0,1,A,0
1533,13883,female,1948/6/24,70,65-69,2007/2/1,2007,,,0.202240281,0.2-0.24000000000000002,0.08892336699999999,1743.0,0.0,1.0,1.0,1.0,1.0,4.0,2,A,0
1534,9003850,male,1948/4/30,70,65-69,2003/12/1,2003,,,0.195978582,0.15000000000000002-0.19000000000000003,0.095124795,1745.0,0.0,1.0,1.0,0.0,1.0,3.0,1,B,0
1535,407246,female,1953/1/8,66,65-69,2012/12/11,2012,,,0.228619738,0.2-0.24000000000000002,0.061927384,1746.0,0.0,0.0,1.0,0.0,0.0,1.0,2,B,0
1536,145169,female,1953/12/15,65,60-64,2012/3/1,2012,,,0.228309671,0.2-0.24000000000000002,0.06190408400000001,1747.0,0.0,0.0,1.0,0.0,0.0,1.0,2,A,0
1537,2388,female,1950/10/20,68,65-69,2015/4/1,2015,,,0.228299885,0.2-0.24000000000000002,0.061903348,1748.0,0.0,0.0,1.0,0.0,0.0,1.0,2,D,0
1538,403865,male,1972/6/9,46,45-49,2015/12/25,2015,,,0.209611214,0.2-0.24000000000000002,0.080328415,1749.0,0.0,1.0,0.0,0.0,0.0,1.0,1,A,0
1539,11175,male,1949/4/24,69,65-69,2015/4/11,2015,,,0.227301841,0.2-0.24000000000000002,0.061828376,1751.0,0.0,0.0,1.0,0.0,0.0,1.0,2,B,0
1540,350933,female,1947/5/20,71,70-74,2005/2/24,2005,,,0.190834468,0.15000000000000002-0.19000000000000003,0.096975242,1754.0,0.0,1.0,0.0,1.0,0.0,2.0,0,B,0
1541,325707,female,1958/7/18,60,55-59,2015/3/19,2015,,,0.225661103,0.2-0.24000000000000002,0.061705213,1758.0,0.0,0.0,1.0,0.0,0.0,1.0,2,C,0
1542,27001,male,1946/9/4,72,70-74,2008/10/1,2008,,,0.191317361,0.15000000000000002-0.19000000000000003,0.095701667,1759.0,0.0,1.0,1.0,1.0,0.0,3.0,2,B,0
1543,7923,female,1945/7/20,73,70-74,2005/4/1,2005,,,0.198343499,0.15000000000000002-0.19000000000000003,0.088622232,1761.0,0.0,1.0,1.0,1.0,1.0,4.0,2,D,0
1544,135293,female,1958/9/10,60,55-59,2011/11/8,2011,,,0.216294352,0.2-0.24000000000000002,0.070275734,1763.0,0.0,0.0,1.0,0.0,1.0,2.0,2,B,0
1545,6509,female,1951/3/10,68,65-69,2010/8/11,2010,,,0.215818387,0.2-0.24000000000000002,0.070238341,1765.0,0.0,0.0,1.0,0.0,1.0,2.0,0,B,0
1546,326992,female,1950/2/3,69,65-69,2010/4/13,2010,,,0.224033524,0.2-0.24000000000000002,0.061583145,1766.0,0.0,0.0,1.0,0.0,0.0,1.0,2,B,0
1547,11475,female,1952/3/5,67,65-69,2009/4/11,2009,,,0.223870468,0.2-0.24000000000000002,0.061570922,1767.0,0.0,0.0,1.0,0.0,0.0,1.0,0,B,0
1548,8010,female,1953/6/5,65,60-64,2014/11/1,2014,,,0.223778709,0.2-0.24000000000000002,0.06156404400000001,1768.0,0.0,0.0,1.0,0.0,0.0,1.0,0,B,0
1551,37606,female,1949/7/9,69,65-69,2014/2/26,2014,,,0.207886636,0.2-0.24000000000000002,0.074187636,1776.0,0.0,0.0,1.0,1.0,0.0,2.0,0,D,0
