id
14992
9915
17446
344684
340721
40232
18672
337436
408307
306695
21446
38591
100560
11705
21343
24690
3994
25400
103275
39309
22128
403116
407188
27310
26611
26515
9423
14170
409230
405029
326220
11987
17820
408907
16603
48800
21455
37987
45813
144402
53387
25685
21829
35935
22534
12479
351974
21839
17633
116236
9007341
12304
52589
2424
27939
21272
38220
17104
359870
360628
10525
406565
21321
127910
21838
39307
11504
52150
1447
360574
21174
14348
45956
41695
6008535
40805
9006646
351147
29308
30323
401565
1170
6006028
340514
3600
303013
49449
46033
5534
305241
306853
15166
47691
4413
13007357
5200
13777
12744
466
6801
308230
302460
1093
101642
39262
9912
15652
409015
17708
407911
22694
49761
12460
6005771
20650
13022917
36699
328009
134056
209197
12198
20372
124677
29813
332104
20461
15441
7629
7619
41129
21084
122655
19045
18614
9089
19439
24848
406894
106211
319392
14563
6615
51896
400228
108100
208918
11759
403896
5640
4173
16379
5054
2257
51803
130245
132423
40212
24054
311241
16575
18265
335208
28454
408675
140434
22533
151548
51755
3777
307067
36074
402620
7419
17534
22010
26026
339573
9508
50499
9007361
36672
6388
19837
3479
120675
350088
7229
35421
52751
9010420
317280
2542
4937
37590
108522
27837
351196
14771
9367
36472
351792
29982
22809
355463
323711
4877
324004
1720
8010
22138
22841
302719
352486
410570
6569
2963
12868
409718
21695
27387
51184
133546
202515
43200
30112
363861
16335
10919
117390
40704
213579
13527
12571
25708
367600
26076
7906
12489
5948
13817
304820
19533
55315
11149
21018
403319
24456
9011665
6005441
323
330170
38246
29524
9011369
140442
16313
140335
10853
19653
8964
12792
4529
17643
21702
11657
205328
21621
325690
25104
17164
147207
142166
138008
405986
15666
115022
28614
404257
404500
403695
361682
14297
326554
208033
51615
26037
35173
315088
13027200
36444
49530
321805
406045
355736
49580
5577
2042
53735
338180
28461
43882
147405
18457
40483
115899
28524
346826
147298
7134
22030
49893
119420
22339
24107
5275
120568
22399
38712
128447
129932
42140
51731
40846
26714
10729
817
22978
371390
13537
356212
40771
114322
12371
9012733
372898
346401
20316
406799
320590
15769
406123
25136
406932
16551
151894
2642
44573
20319
40604
11362
54267
49114
24257
1070
45246
22077
300693
20781
347480
337692
38901
405888
145847
13
409198
19393
24090
111120
29564
321556
25279
9075828
316895
347650
40533
16209
355
346929
407159
408657
405022
23497
35969
341397
41858
4771
37581
6382
347016
356029
23520
17501
25724
110403
2090
10405
38737
17634
14049
23138
14941
21920
137919
122721
19219
15829
145268
364506
30403
113829
328174
137745
27219
96
111831
12193
26276
41603
6172
9110
22321
15611
141432
9011240
348410
404405
1530
11610
5392
4080
314552
128066
27791
127357
6000419
13010218
150870
53499
316640
408450
24736
2387
366904
37459
26491
124115
29429
21286
16738
328538
27557
21316
41800
23912
35414
122044
